publishedAt,authorDisplayName,textDisplay,likeCount,Channel
2024-10-14T03:31:31Z,@dennywibawa2704,Tanggapan Pram atas jawab pramono:<br>Jangan sampai bocor,0,Narasi Newsroom
2024-10-14T03:29:16Z,@dennywibawa2704,Pram ke Dharma:<br>Sebagai wakil ketua di BSSN.. <br>apa terkait data data rahasia supaya tidak tercuri?<br>Jawab: <br>MANDIRI INTERNET<br>Namun lupa dia sedang debat pilkada,0,Narasi Newsroom
2024-10-14T03:26:40Z,@dennywibawa2704,Jawab balik: <br>Ada perubahan dalam angka..terumakasih diingatkan mas pram,0,Narasi Newsroom
2024-10-14T03:25:55Z,@dennywibawa2704,Tanggapan balik Pram ke Rido:<br>Kesulitan dalam menyewa tempat bg disabel,0,Narasi Newsroom
2024-10-14T03:24:36Z,@dennywibawa2704,Pram ke Rido: bagaimana DKJ sbg kota global bagi oenyandang disabilitas?<br>Jawab:<br>Jakarta Baru—-menuju jkt maju— melalui inovasi dan berkeadilan.<br>Semua memiliki hak yang sama baik disabilitas maupun tidak.<br>Mendesaian tata kota utk haknyang sama bagi semua org..,0,Narasi Newsroom
2024-10-14T03:24:24Z,@dennywibawa2704,Pram ke Rido: bagaimana DKJ sbg kota global bagi oenyandang disabilitas?<br>Jawab:<br>Jakarta Baru—-menuju jkt maju— melalui inovasi dan berkeadilan.<br>Semua memiliki hak yang sama baik disabilitas maupun tidak.<br>Mendesaian tata kota utk haknyang sama bagi semua org..,0,Narasi Newsroom
2024-10-14T03:20:37Z,@dennywibawa2704,Jawaban balik Pram ke dharma: <br>Langkah Preventif perlu<br>Masalah teknisnya bisa bekerja sama dgn aparat penegak hukum.,0,Narasi Newsroom
2024-10-14T03:19:24Z,@dennywibawa2704,Tanggapan balik:<br>CCTV perlu langkah lanjutan… cenderung menyalahkan regulasi yang ada,0,Narasi Newsroom
2024-10-14T03:17:55Z,@dennywibawa2704,Dharma ke Pram: ttg SDM<br>Menempatkan CCTV atas kejahatan. Bukannya lebih baik meningkatkan perekonomian?<br>Jawab:<br>Rakyat yang ingin.<br>Insentif yang terlalu rendah akan kali 2… naikkan ekononmi <br>Dgn begitu atasinpermasalahan sosial— keren juga,0,Narasi Newsroom
2024-10-14T03:06:55Z,@dennywibawa2704,Tanggapan balik Siswono atas Kun: <br>Perlu Desain musyawarah di level RT… utk prioritas aza berkeadilan—<br>Keren,0,Narasi Newsroom
2024-10-14T03:06:41Z,@dennywibawa2704,Tanggapan balik Siswono atas Kun: <br>Perlu Desain musyawarah di level RT… utk prioritas aza berkeadilan—<br>Keren,0,Narasi Newsroom
2024-10-14T03:05:37Z,@dennywibawa2704,Tanggapan dharma atas jawabab emil: proporsionalnya karena ekonominya beda beda?,0,Narasi Newsroom
2024-10-14T03:04:42Z,@dennywibawa2704,"Dharma ke Rido: <br>Bgmn mekanisme uang APBD M M an utk Rt? Bukannya lebih baik utk tim utk membina mereka.<br>Jawab:<br>Teori: gak bisa desentralisasi dari bali kota, maka perlu dimulai dari RT/RW. <br>Car Free Night utk Gen Z <br>Semua diatur dalam perturannGubernur tentang pembiayaan dan pelkasanaannya—<br>Realistis",0,Narasi Newsroom
2024-10-14T03:04:32Z,@dennywibawa2704,"Dharma ke Rido: <br>Bgmn mekanisme uang APBD M M an utk Rt? Bukannya lebih baik utk tim utk membina mereka.<br>Jawab:<br>Teori: gak bisa desentralisasi dari bali kota, maka perlu dimulai dari RT/RW. <br>Car Free Night utk Gen Z <br>Semua diatur dalam perturannGubernur tentang pembiayaan dan pelkasanaannya—<br>Realistis",0,Narasi Newsroom
2024-10-14T03:03:09Z,@karimginting1518,No 3 yg pas jadi gubernur DKI,0,Narasi Newsroom
2024-10-14T03:01:04Z,@dennywibawa2704,Tanggapan balik pram atas tanggapan rido: <br>Ekonomincreatif lebih menjanjikan- katanya sih,0,Narasi Newsroom
2024-10-14T03:00:04Z,@dennywibawa2704,Tanggapan Rido: menambahkan Modal dan co working — pemda HADIR <br>Ekonomi digital..<br>Keren banget,0,Narasi Newsroom
2024-10-14T02:59:48Z,@dennywibawa2704,Tanggapan Rido: menambahkan Modal dan co working — pemda HADIR <br>Ekonomi digital..<br>Keren banget,0,Narasi Newsroom
2024-10-14T02:58:44Z,@dennywibawa2704,"Ridwan ke Pram:<br>PHK gen Z. How gagasannya?<br>Jawan  pram: <br>Bisa bekerja dimana pun (WFA), <br>Jika yg di PHK konsultasi kpd gen Z—diarahkan ke ekonomi kreatif.<br>Pertanyaanku: Bagaimana peran DKJ nanti",0,Narasi Newsroom
2024-10-14T02:55:08Z,@dennywibawa2704,Tanggapan balik nya lagi: BELUM menjawab juga.,0,Narasi Newsroom
2024-10-14T02:53:57Z,@dennywibawa2704,Tangapan balik atas jawaban Dharma terkait pandemi:<br>KOORDINASI dgn level pusat. dan KOLABORASI,0,Narasi Newsroom
2024-10-14T02:52:36Z,@dennywibawa2704,Ridwan ke Dharma:<br>Apayang dilakukan jika terjadi Covid lagi?<br>Jawab Dhrm: <br>Melihat dgn teliti apakah ISYU atau betul betul ada.<br>BELUM menjawab pertanyaan.,0,Narasi Newsroom
2024-10-14T02:45:42Z,@dennywibawa2704,Tanggapan balik rano :<br>Strategi APBD karena DKJ sudah MANDIRI.— menjawab belum ya?,0,Narasi Newsroom
2024-10-14T02:44:42Z,@dennywibawa2704,Tanggapan Kun atas rano:<br>Ketepatan permintaan dan pelatihan. Perlu koordinasi antar lembaga terkait dan dunianusaha… bisa jadi.. NAMUN jumlah kebutuhan dan suplai bagaimana? <br>2. Investasi,0,Narasi Newsroom
2024-10-14T02:42:57Z,@dennywibawa2704,Tanggapan Siswono:<br>-1. Modal kewirasuahaan<br>2. Gerakan anak muda<br>3. Pelatihan dan magang.<br>Realistis,0,Narasi Newsroom
2024-10-14T02:42:06Z,@dennywibawa2704,Rano Karno pertanyaan Sub tema 3 PROBLEMATIKA GEN Z. Pertanyaan : BPS melaporkan tingkat pengangguran — usia muda. Faktor struktural dalam kebijakan rkruitmen: <br>Jawab Rano: PPSU gak perlu ribet dgn jejnjangnpendidikan— baai rakyat adalah solusi..<br>Kontinyuitas nya masih dipertanyaakan,0,Narasi Newsroom
2024-10-14T02:41:57Z,@dennywibawa2704,Rano Karno pertanyaan Sub tema 3 PROBLEMATIKA GEN Z. Pertanyaan : BPS melaporkan tingkat pengangguran — usia muda. Faktor struktural dalam kebijakan rkruitmen: <br>Jawab Rano: PPSU gak perlu ribet dgn jejnjangnpendidikan— baai rakyat adalah solusi..<br>Kontinyuitas nya masih dipertanyaakan,0,Narasi Newsroom
2024-10-14T02:37:46Z,@dennywibawa2704,Tanggapan balik-<br>Berpikir globali act globaly,0,Narasi Newsroom
2024-10-14T02:36:54Z,@dennywibawa2704,Tanggapan Rano atas Kun:<br>Yang harus dilestarikan adalan Pola Pikir yang harus dibentuk.. dan akan dapat produk atau hasil yaitu budaya itu sendiri—- berbeda dgn kedua calon.. MANTAPS<br>Ini memang bidangnya Rano Karno,0,Narasi Newsroom
2024-10-14T02:34:06Z,@dennywibawa2704,"Sitizuhro ambil bola Subtema ttg KETAHANAN BUDAYA.<br>Pertanyaan hutuf c utk Kun wardhana: Ketahanan budaya Betawi, perkampungan budaya. Bagaimana strategi lmyansupaya budaya betawi tidak punah? <br>Jawab Kun Wdn: <br>1. Meningkatkan KESADARAN membangun sehak dini dari SD-SMA<br>2. Sarana dan prasarana di setiap RT. <br>3. Penggunaan secara Gratis atas fasilitas.<br>4. Dana Abadi utk para seniman<br>5. Kesejahteraan seniman dan pekerjaannya<br>6. Ongkosnya gimana?",0,Narasi Newsroom
2024-10-14T02:29:01Z,@dennywibawa2704,Tanggapan balik siswono atas kedua tanggapan: Terimakasih atas dukungan dan setuju.. 😂😂😂❤❤❤,0,Narasi Newsroom
2024-10-14T02:28:15Z,@dennywibawa2704,Tanggapan Rano atas Siswono ttg tata kelola pemerintahan. KOORDINASI dgn pemda sekitar dan Pusat—-<br>Sama juga..,0,Narasi Newsroom
2024-10-14T02:27:05Z,@dennywibawa2704,Tangapan Kun atas Siswwono terkait tata kelola pemerintah:<br>Koordinasi DKJ-Pusat— efisiensi Birokrasi… transparasi lewat digital.. <br>Mirip— SETUJU dgn Siswono,0,Narasi Newsroom
2024-10-14T02:25:29Z,@dennywibawa2704,Siswino:<br>Kualitas Udara: Tata kelola pemerintahan yang baik — ADUAN LANGSUNG lewat digital… dana yang dikelola dgn transparant… KEREN,0,Narasi Newsroom
2024-10-14T02:17:27Z,@dennywibawa2704,Debat Pertama: RIDWAN nampak lebih  smart dan lebih realistis…,0,Narasi Newsroom
2024-10-14T02:16:46Z,@dennywibawa2704,Tanggapan balik dari Pramono anung atas respon Kedua calon: Balai Rakyat.<br>Pendapatku: SEBERAPA EFEKTIF ini—susah diukur,0,Narasi Newsroom
2024-10-14T02:16:29Z,@dennywibawa2704,Tanggapan balik dari Pramono anung atas respon Kedua calon: Balai Rakyat.<br>Pendapatku: SEBERAPA EFEKTIF ini—susah diukurr,0,Narasi Newsroom
2024-10-14T02:15:02Z,@dennywibawa2704,Tanggapan DHARMA-Kun ttg SDM: MENDAHULUKAN Warga JAKARTA dgn jaminan Babe—- <br>Pendapatku: PILIH KASIH,0,Narasi Newsroom
2024-10-14T02:13:53Z,@dennywibawa2704,Tanggapan Rido tentang SDM: 1 M pertahun setiap RT/RW utk kemandirian —<br>REALISTIS,0,Narasi Newsroom
2024-10-14T02:10:21Z,@dennywibawa2704,3. pertanyaan sub tema utk Pramono-Rano: Sumber Daya Manusia.<br>Bagaimana menempatkan Kelurahan sebagai pusat yang mandiri dan berkelanjutan.<br>Solusi yang ditawarkan: JOB FAIR disetiap kecamatan/kelurahan.<br>Pendapatku: Suplai demand belumnditunjukkan,0,Narasi Newsroom
2024-10-14T02:07:11Z,@dennywibawa2704,Pramono-Rano tanggapan ttg Transportasi dengan oengunaan gratis transportasi massal BISA kurangin macet tetapi ONGKOS APBD Besar,0,Narasi Newsroom
2024-10-14T02:05:27Z,@dennywibawa2704,Transportasi— bidang keahlian seorang arsitek perkotaan,0,Narasi Newsroom
2024-10-14T02:04:35Z,@dennywibawa2704,Tentang Transportasi<br>2. Dharma-Kun: belum menjawab secara rinci terkait Problem Kemacetan terkait penurunan index kemacetan.,0,Narasi Newsroom
2024-10-14T01:55:21Z,@dennywibawa2704,Seru ini ❤❤❤,0,Narasi Newsroom
2024-10-14T01:41:58Z,@dennywibawa2704,Tetap Kang Emil-Suswono ❤❤❤,0,Narasi Newsroom
2024-10-14T01:41:07Z,@dennywibawa2704,Tetap Kang Emil-Suswono ❤❤❤,0,Narasi Newsroom
2024-10-13T18:25:23Z,@ketutsuarta2748,Banyak komen pro 02 semangat✌️,0,Narasi Newsroom
2024-10-13T17:45:06Z,@kanjengdimastaatpribadi5652,DHARMAKUN PASTI MENANG,0,Narasi Newsroom
2024-10-13T16:29:03Z,@EllAprilio,Calon hasil politik busuk semua JD gk berkesan,0,Narasi Newsroom
2024-10-13T07:22:24Z,@user-pf6mr9ep1g,Pak ridwan kamil agak berat lawan pak rano karno smga pak ridwan kamil menamg,0,Narasi Newsroom
2024-10-13T00:15:40Z,@GilbertYngwie,"Seeepiiii gaessss!! ga seru udeh coblos tiga tiga nye aje, tp namanya indonesia udah tau kan loe sp yg bakal menang, yg banyak duit paling heheh, basi",0,Narasi Newsroom
2024-10-12T16:00:15Z,@BisnisZelyan,02 paling logis 😊😊,0,Narasi Newsroom
2024-10-12T15:48:57Z,@PouPou-k5g,Tuhan campur tangan untuk dki jkt mwlalui bpk darma,0,Narasi Newsroom
2024-10-12T07:38:29Z,@bagongbogang3084,COBLOS NO 2..VISI DAN MISI JELAS...TIDAK PETUGAS PARTAI..KETIKA MACAM2 KITA TURUNKAN DI TENGAH JALAN,0,Narasi Newsroom
2024-10-12T06:55:25Z,@berkahgambarku,Ayo warga jakarta saat nya kita pilih yang independen,0,Narasi Newsroom
2024-10-12T06:54:39Z,@berkahgambarku,Pola debat seperti ini diulang lagi ekekwk,0,Narasi Newsroom
2024-10-12T01:42:56Z,@hariswahyudi9524,menangin darma kun. kita lihat apa perbedaan yang akan dia buat. kita coba aja dulu guys.. selama ini parpol parpol parpol. sama aja kan taeknya.. kita lihat kita coba yg independen skrg!!,0,Narasi Newsroom
2024-10-12T01:31:49Z,@Tesrtaskta,Pak dharma...apa adanya... menyala..rakyat sdh capek dibohongin slm ini..semoga pak Dharma bs menjd solusi buat rakyat jkt.Amin YRA.,0,Narasi Newsroom
2024-10-11T17:10:59Z,@hendriharyono4299,"Mewujudkan jakarta pusat ekonomi negara,<br>Woi putaran duit negara indonesia itu 70% ada di jkt, masih sj bilang mau menjadikan pusat usaha😅,<br>Kemana aj lu selama ini😅",0,Narasi Newsroom
2024-10-11T16:30:55Z,@AhmadTaufik-l2g,I love boss darling,0,Narasi Newsroom
2024-10-11T15:07:25Z,@goveronika9903,Visi Misi yg paling jelas dari pasangan Pak Pramono &amp; Bang Doel … lanjut! 🤗🤟👍💪💪💪💪💪,0,Narasi Newsroom
2024-10-11T13:18:49Z,@addterrano,Viva republik Indonesia🇮🇩 ✌,0,Narasi Newsroom
2024-10-11T08:58:22Z,@orangawam7840,"bingung mau milih siapa, gak ada yg bagus wkwkwkwkw",0,Narasi Newsroom
2024-10-11T06:21:54Z,@HINDU-JAYA,"maksud nya masang CCTV ini apakah setiap rumah,???????",0,Narasi Newsroom
2024-10-11T04:29:08Z,@Tru_legend99,"gw kira bg dul gubernur nya,lah jadi wakil 😂,,,&quot; Hadehhhh",0,Narasi Newsroom
2024-10-10T20:46:32Z,@Alipnugraha,Kayanya periode kali ini kebanyakan kontestan mantan tni ya banyank banget di berbagai daerah juga,0,Narasi Newsroom
2024-10-10T20:13:45Z,@GJD356-h2d,"Sbnrnya agak sedikit lucu aja sih , memang betul diantara 3 Paslon, Paslon no 2 itu independen, tetapi sy melihat didebat malam ini diantara 3 Paslon , Paslon yg terlihat sangat tidak siap ialah Paslon no 2, mulai dari cara bicara dan penyampaian visi dan misi , tata bahasa nya juga berantakan, terlalu menggebu2, gerakan tubuh terutama tangan tidak bisa tenang, sangat agresive seperti memerintah dan berasa mengajar kan, dan lagi terlalu emosional dari segi bahasa, sehingga apa? Program2 yg dia udh susun rapih tidak tersampaikan, akhirnya melebar kemana2, <br>Terkait pembicaraan memang Paslon 2 memang punya jawaban realistis, karna itu respon dari",0,Narasi Newsroom
2024-10-10T20:21:26Z,@GJD356-h2d,"Pengamatan dan pengalaman, bahkan warga jakarta pun bisa berbicara seperti itu, TPI ini bicara sekelas pemimpin provinsi dan daerah2, dia harus visioner, dan juga solutif, dri keseluruhan penyampaiannya gada substansi dri program nya sama sekali, hanya disisipkan diujung itupun sedikit sekali, pemimpin itu harus bersikap tenang dan harus bisa menjawab keresahan dari berbagai masyarakat jakarta, jng hanya keras dengan pmikiran yg dia yakini sndiri, terlalu agresive, dan juga selalu menyerang, bukan saling adu gagasan dan program, jdi terkesan kaya org baru tau sesuatu jdi menggebu2 karna hanya itu yg dia tau , tidak terbuka jendela pemikiran untuk cari penyelesaian",0,Narasi Newsroom
2024-10-10T19:14:05Z,@minsuwandi1706,"Pertanyaan sederhana, butuh brp byk CCTV? mau dipasang dimana aja? Jkt itu gang dr yg lebar ampe sempit banyak. trus itu cctv sistem kabel atau wifi? mau konek kemana itu cctv? listrik mau colok kemana? trus manusia mana yg kerajinan mantau itu cctv 24 jam?",0,Narasi Newsroom
2024-10-10T16:53:59Z,@BelimbingSayurAsamSulfat,"Siapapun boleh menang, asal jangan Ridwan Kamil",1,Narasi Newsroom
2024-10-10T16:34:18Z,@halomoansiburian630,Dharma-Kun terbaik,0,Narasi Newsroom
2024-10-10T15:54:37Z,@ikanterbang4134,Saya jauh dari jakarta saya senang dwngan mr DARMA,0,Narasi Newsroom
2024-10-10T15:32:55Z,@nyonyadeofficial6689,Dharma pongrekun❤❤❤,0,Narasi Newsroom
2024-10-10T15:31:26Z,@naccamuliakharisma6745,Aneh aneh semua deh,0,Narasi Newsroom
2024-10-10T15:10:42Z,@pabahnasution8759,Rk membosankan sumpah.. lebih seru liat mas pram dan dharma,0,Narasi Newsroom
2024-10-10T14:58:21Z,@Abaynukasep,02,0,Narasi Newsroom
2024-10-10T14:46:52Z,@ginamutia6025,"Gen Z kopi nya maHalll wkwkwkk. Satuju 😄😄😄  Saya kalo ga ngopi, gak bisa kerja, bapaaaaa 😅",0,Narasi Newsroom
2024-10-10T14:25:03Z,@Updateunited,"1 dan 3 masih banyak peluang korupsi dan sulit perubahan, 2 lebih ideal, tapi sulit jika rakyat tidak mau sadar diri",0,Narasi Newsroom
2024-10-10T13:51:10Z,@ryzaelm,2024 masih percaya partai??<br><br>Independen akan lebih pro rakyat<br><br>Maju terus pak Dharma🎉,3,Narasi Newsroom
2024-10-10T13:12:27Z,@harihhari9844,Nomor 3 mantep bang Dul😍😍,0,Narasi Newsroom
2024-10-10T13:10:28Z,@harihhari9844,Nomor 2 eng eng bae,0,Narasi Newsroom
2024-10-10T13:05:27Z,@harihhari9844,nomor 3 mantep,0,Narasi Newsroom
2024-10-10T13:03:47Z,@imghochannel1405,Pilkada lebih adem tanpa anis g ada fitah sana sini g aja petak&quot; kaum agama.. pilpres kemaren pehhhh ada gus gus ada abah abah sampe imam mahdi pun di sematkan hadehhhhh,0,Narasi Newsroom
2024-10-10T11:09:28Z,@MartjeSmith,Darma,0,Narasi Newsroom
2024-10-10T09:30:17Z,@bayurizqi313,"Nomor 3 paling realistis, tidak muluk muluk, dan sangat relate di kehidupan warga menengah ke bawah.<br><br>Persoalan Gen Z banyak nganggur juga di perhatikan dengan adanya penjuruan untuk para Gen Z yang tidak tahu arah kerja/passionnya kemana. <br><br>Cant wait Balai Rakyat Comeback!!!!!!",1,Narasi Newsroom
2024-10-10T09:17:51Z,@rianagustina3845,Thaharah,0,Narasi Newsroom
2024-10-10T07:49:14Z,@awanstrikeyt1182,"CCTV di banyakin<br>PERCUMAHHHHH<br>Dilaporin ke polisi juga gk di respon<br>Apa lg cuma maling gas, mana mau respon",1,Narasi Newsroom
2024-10-10T07:38:55Z,@denisdeandrade999,VISI MISI KO BACA TEXT BUKAN DARI HATI BAPAK2 ... kecuali no 1 sihhh terbaikkkkk ................,0,Narasi Newsroom
2024-10-10T05:06:25Z,@slashroses3698,Mantab pak dharma,0,Narasi Newsroom
2024-10-10T04:57:25Z,@sholihin91,The best pak dharma beliau orang cerdas dam berani sosok pemimpin sperti umat bin khattab,0,Narasi Newsroom
2024-10-10T04:45:06Z,@GS_gamingstation,"dari penjelasannya, pak DP tidak mau membuang-buang anggaran dan berusaha menggunakannya dengan tepat",0,Narasi Newsroom
2024-10-10T03:21:39Z,@tritunggalwibowo9330,Worst debate ive ever seen,0,Narasi Newsroom
2024-10-10T02:58:12Z,@dianmeria6500,"ngapain gen z di urusin, sampe ke kopi2 nya di urusin wkwkw... gen z itu lbh kreatif pemikiran nya utk cari uang/nafkah, jstru yg penting itu pengangguran2 yg sdh 30 taun ke atas, yg skrg sdh tdk masuk kualifikasi lowongan kerja yg mau ada batasan umur utk lamar kerja baru.. yg shrus nya d pkirin itu pengangguran yg sdh di atas usia 25 krn skrg loker d indo ada batasan umur",0,Narasi Newsroom
2024-10-10T02:09:39Z,@dianmeria6500,"CERDAS PAK DHARMA, yg di jakarta harus di utamakan dlm hal pekerjaan, ini spt yg di terapkan di negara maju spt SINGAPORE.. wrga lokal di utamakan, dan pemerintah ikut andil dlm peraturan ini",0,Narasi Newsroom
2024-10-10T01:59:19Z,@dianmeria6500,"RK tu emang kreatif ide nya banyak, tp gada fungsi nya.. contoh yg udah2 di bandung cihampelas dia bkin jembatan utk org berjualan di atas rooftop jalan, ngabisin budget banyak bgt tp ga berfungsi malah tambah bkin macet cihampelas dan space jalan kendaraan jd mkin kecil &amp;sempit, 😂",0,Narasi Newsroom
2024-10-10T01:45:43Z,@dianmeria6500,tulus nya pak dharma itu kayak tulus nya pak prabowo,0,Narasi Newsroom
2024-10-09T22:50:19Z,@sotegone,"debat pilpres, pilkada yg di laksanakan lebih cocok disebut ujian lisan g sih",0,Narasi Newsroom
2024-10-09T22:04:16Z,@Antartika18,bikin menit menitan dong,0,Narasi Newsroom
2024-10-09T21:22:24Z,@tb.elzacky,Tahun ini harus full 02 ✌️,0,Narasi Newsroom
2024-10-09T19:12:29Z,@maulanahasanudin9941,Untuk Pak DharmaKun paslon No.2 tolong kalo nanti anda dapat Amanah dari Rakyat Jakarta. Tolong libatkan Pak Anies dan teamnya dalam membantu pemerintahan jakarta dalam masukan / nasihat untuk memberikan Kesejahteraan rakyat DKI Jakarta yg setara dan beradab. karena tidak bisa kita pungkiri . Rakyat Jakarta Masih Sangat mencintai Pak Anies Dan Team.🙏,0,Narasi Newsroom
2024-10-09T19:04:04Z,@maulanahasanudin9941,"di menit 1jam ,50 mnit, saya sependapat dengan No urut 02. sejauh ini saya menilai beberapa pointnya yg paling masuk akal. semoga anda bisa dapat amanah dari rakyat Jakarta. salam dari saya warga jakarta yg sekarang jadi warga bekasi.",0,Narasi Newsroom
2024-10-09T18:39:11Z,@duatiga1028,"SUDAH TDK PERCYA DENGAN PARTAI POLITIK, WAKTUNYA JALUR INDEPENDEN KITA KASIH PANGGUNG",1,Narasi Newsroom
2024-10-09T18:30:32Z,@auliyachannel2707,kenapa yg independen malah byk yg suka y,1,Narasi Newsroom
2024-10-09T17:39:36Z,@dananghadinugroho4661,SIAPAPUN YG BERANI HAPUS SISTEM PPDB ZONASI dan ganti pakai soal standar UN buat masuk sekolah Negeri gua dukung,1,Narasi Newsroom
2024-10-09T17:34:24Z,@kelvinls8598,All in pak dharma 02,1,Narasi Newsroom
2024-10-09T16:42:55Z,@indosinga9538,Bagus sekali kalo PILGUB &amp; PILPRES jalur independent jadi ngga ada Petugas Partai lagi tapi bener2 murni PETUGAS RAKYAT INDONESIA 🇮🇩,4,Narasi Newsroom
2024-10-09T16:35:28Z,@areabelajarkita,INDEPENDEN YANG HARUS KITA PILIH!!!,0,Narasi Newsroom
2024-10-09T15:56:55Z,@BerkahTani87,Penduqung paslon 2 liqe nya dong,1,Narasi Newsroom
2024-10-09T15:56:33Z,@rahmanarman3909,Hidup 02,0,Narasi Newsroom
2024-10-09T15:49:44Z,@AsoAso-1996,"Yg tdk paham pola pikir Pak Dharma pasti akan mengatakan itu ngawur/omong kosong.<br>Tp yg tau, berarti pola pikirnya hebat👍",15,Narasi Newsroom
2024-10-09T16:39:26Z,@indosinga9538,💯,0,Narasi Newsroom
2024-10-09T15:44:17Z,@Myjourney31,Capek ngelike orang yg milih paslon 2 😂,0,Narasi Newsroom
2024-10-09T15:43:16Z,@muhammadbaharuddin,Mantap,0,Narasi Newsroom
2024-10-09T15:26:34Z,@kotakpensil5795,RK 1 yes,0,Narasi Newsroom
2024-10-09T15:24:41Z,@agadirga,Semoga Dharma -Kun menang 🙏🏻🙏🏻🙏🏻,0,Narasi Newsroom
2024-10-09T14:29:40Z,@al-fatih3005,Masyaallah ternyata mslah bnyak yg dukung pk Dharma 😢,0,Narasi Newsroom
2024-10-09T14:28:12Z,@itadorijony,Hadeh keciri bangettt 😅,0,Narasi Newsroom
2024-10-09T14:24:04Z,@ridhofebriadi4539,"Fix nomor 2 bukan anggota partai, sudah pasti independent Pro Rakyat, karena tdk ada beban ke Partai.. pilih lah yg pro Rakyat warga jakarta, agar warga jakarta benar2 merasakan perubahan",17,Narasi Newsroom
2024-10-09T14:20:03Z,@isteve6865,Struktur berpikir analisa problem nya yang tajem darma. Berasa pro analisa mendalam nya,6,Narasi Newsroom
2024-10-09T14:18:05Z,@septianabimanyuu,Bisa yuk pak Dharma 🔥,10,Narasi Newsroom
2024-10-09T13:58:14Z,@iam14fa38,Pak Dharma! 🔥,0,Narasi Newsroom
2024-10-09T13:54:52Z,@abdulaziz-sr7wc,Darmakun 🎉🎉🎉,1,Narasi Newsroom
2024-10-09T13:09:11Z,@azuncahyagumilar1589,"Penyampaian nomor urut 3 template dengan nomor urut 3 pilpres. <br>Jumlah penganggur skitat 350an ribu orang, jumlah PHK sekitar 50an ribu orang, itu bisa didapat by data.<br>Dengan kalimat pengantar melihat masyarakat, menangis bersama masyarakat, kurang relevan.",0,Narasi Newsroom
2024-10-09T13:05:10Z,@agprast44,Ayo jkt dipimpin oleh independent..partai dah menciderai demokrasi,1,Narasi Newsroom
2024-10-09T12:57:46Z,@antonchen189property,Harga mati untuk Pak Dharma Pongrekun! Harus menang demi melawan elit global!,13,Narasi Newsroom
2024-10-09T12:54:43Z,@muhammadfadlihadi814,pak dharma... 👍🏻,0,Narasi Newsroom
2024-10-09T12:47:37Z,@azuncahyagumilar1589,Nomor 2 Pak Dharmaaa,0,Narasi Newsroom
2024-10-09T12:37:29Z,@zwylnyaraya,SESUCI APAPUN MANUSIA JANGAN PERNAH BERHARAP SAMA JANJI MANUSIA . !!!,0,Narasi Newsroom
2024-10-09T12:33:22Z,@MrSulaibougag,"Saya bukan warga Jakarta.<br>ingin sekali melihat Paslon Independen memimpin Jakarta.<br>alasanya..<br>1. Mereka 100% milik warga, bukan milik Partai.<br>2. Mereka akan bekerja tentu untuk kepentingan warga tsb.<br>3. Tidak ada titipan titipan penguasa parpol dalam kebijakannya.<br><br>Setidaknya paslon independen sudah satu langkah berada dengan warga, Paslon parpol satu kaki sudah diikat kepentingan partai.",6,Narasi Newsroom
